conf/codes/KimIH03,inproceedings,Schedule-aware performance estimation of communication architecture for efficient design space exploration.,CODES+ISSS,2003,,195-200,,db/conf/codes/codes2003.html#KimIH03,,
conf/sigir/YanCW14,inproceedings,Cohort modeling for enhanced personalized search.,SIGIR,2014,,505-514,,db/conf/sigir/sigir2014.html#YanCW14,,
conf/ecsqaru/FargierW09,inproceedings,Local Computation Schemes with Partially Ordered Preferences.,ECSQARU,2009,,34-45,,db/conf/ecsqaru/ecsqaru2009.html#FargierW09,,
conf/cbms/VascoRG13,inproceedings,Contextual anomalies in medical data.,CBMS,2013,,544-545,,db/conf/cbms/cbms2013.html#VascoRG13,,
conf/icmi/HungK11,inproceedings,Detecting F-formations as dominant sets.,ICMI,2011,,231-238,,db/conf/icmi/icmi2011.html#HungK11,,
journals/chb/KovacevicMMPS13,article,"Motivational aspects of different learning contexts: ""My mom won't let me play this game..."".",,2013,29,354-363,,db/journals/chb/chb29.html#KovacevicMMPS13,Computers in Human Behavior,
conf/cbms/McCleanGGF13,inproceedings,Costing Mixed Coxian Phase-type Systems in a given time interval.,CBMS,2013,,369-372,,db/conf/cbms/cbms2013.html#McCleanGGF13,,
conf/cp/PrestwichTRH09,inproceedings,Evolving Parameterised Policies for Stochastic Constraint Programming.,CP,2009,,684-691,,db/conf/cp/cp2009.html#PrestwichTRH09,,
conf/nips/PirottaRB13,inproceedings,Adaptive Step-Size for Policy Gradient Methods.,NIPS,2013,,1394-1402,,db/conf/nips/nips2013.html#PirottaRB13,,
conf/europar/HansenJ01,inproceedings,Prioritizing Network Event Handling in Clusters of Workstations.,Euro-Par,2001,,704-711,,db/conf/europar/europar2001.html#HansenJ01,,
conf/cscwd/LiMLY07,inproceedings,Ontology-based Resource Description in Manufacturing Grid.,CSCWD,2007,,646-650,,db/conf/cscwd/cscwd2007.html#LiMLY07,,
conf/swarm/MengZC13,inproceedings,A Study of Human Flesh Search Based on SIR Flooding on Scale-Free Networks.,ICSI (1),2013,,369-376,,db/conf/swarm/icsi2013-1.html#MengZC13,,
conf/nips/YenHRD14,inproceedings,Constant Nullspace Strong Convexity and Fast Convergence of Proximal Methods under High-Dimensional Settings.,NIPS,2014,,1008-1016,,db/conf/nips/nips2014.html#YenHRD14,,
conf/nips/MorimuraOI13,inproceedings,Solving inverse problem of Markov chain with partial observations.,NIPS,2013,,1655-1663,,db/conf/nips/nips2013.html#MorimuraOI13,,
conf/nips/CadezS01,inproceedings,Bayesian Predictive Profiles With Applications to Retail Transaction Data.,NIPS,2001,,1353-1360,,db/conf/nips/nips2001.html#CadezS01,,
conf/visualization/GobbettiB99,inproceedings,Time-Critical Multiresolution Scene Rendering.,IEEE Visualization,1999,,123-130,,db/conf/visualization/visualization1999.html#GobbettiB99,,
conf/gecco/BorschbachE08,inproceedings,A Tabu history driven crossover operator design for memetic algorithm applied to Max-2SAT-problems.,GECCO,2008,,605-606,,db/conf/gecco/gecco2008.html#BorschbachE08,,
conf/cvpr/ZhongHA94,inproceedings,Salient structure analysis of fluid flow.,CVPR,1994,,310-315,,db/conf/cvpr/cvpr1994.html#ZhongHA94,,
conf/ic3/SarkarHDMMDVPBYR14,inproceedings,"Designing prosody rule-set for converting neutral TTS speech to storytelling style speech for Indian languages: Bengali, Hindi and Telugu.",IC3,2014,,473-477,,db/conf/ic3/ic3-2014.html#SarkarHDMMDVPBYR14,,
journals/corr/0001KMO14,article,Transformation-based Feature Computation for Algorithm Portfolios.,,2014,abs/1401.2474,,,db/journals/corr/corr1401.html#0001KMO14,CoRR,
conf/aime/MossSBDDGHSK09,inproceedings,Explaining Anomalous Responses to Treatment in the Intensive Care Unit.,AIME,2009,,250-254,,db/conf/aime/aime2009.html#MossSBDDGHSK09,,
conf/bpm/SeyfangKGM12,inproceedings,Visualizing Complex Process Hierarchies during the Modeling Process.,Business Process Management Workshops,2012,,768-779,,db/conf/bpm/bpmw2012.html#SeyfangKGM12,,
journals/virology/XuWQXZRZ13,article,A similarity metric method of obfuscated malware using function-call graph.,,2013,9,35-47,,db/journals/virology/virology9.html#XuWQXZRZ13,J. Computer Virology and Hacking Techniques,
conf/ami/PhamPO10,inproceedings,A Dynamic Time Warping Approach to Real-Time Activity Recognition for Food Preparation.,AmI,2010,,21-30,,db/conf/ami/ami2010.html#PhamPO10,,
conf/civr/FengM08,inproceedings,A discrete direct retrieval model for image and video retrieval.,CIVR,2008,,427-436,,db/conf/civr/civr2008.html#FengM08,,
conf/imcsit/KisilevichRK10,inproceedings,"'Beautiful picture of an ugly place'. Exploring photo collections using opinion and sentiment analysis of user comments.",IMCSIT,2010,,419-428,,db/conf/imcsit/imcsit2010.html#KisilevichRK10,,
conf/wads/LammersenSS09,inproceedings,Streaming Embeddings with Slack.,WADS,2009,,483-494,,db/conf/wads/wads2009.html#LammersenSS09,,
journals/chinaf/WangW14,article,Cluster synchronization of a class of multi-agent systems with a bipartite graph topology.,,2014,57,1-11,,db/journals/chinaf/chinaf57.html#WangW14,SCIENCE CHINA Information Sciences,
conf/siggraph/MusgraveKM89,inproceedings,The synthesis and rendering of eroded fractal terrains.,SIGGRAPH,1989,,41-50,,db/conf/siggraph/siggraph1989.html#MusgraveKM89,,
conf/iv/VehlowBSW13,inproceedings,Radial Layered Matrix Visualization of Dynamic Graphs.,IV,2013,,51-58,,db/conf/iv/iv2013.html#VehlowBSW13,,
conf/sg/Zakaria10,inproceedings,A Sketch-and-Grow Interface for Botanical Tree Modeling.,Smart Graphics,2010,,25-32,,db/conf/sg/sg2010.html#Zakaria10,,
journals/tsmc/WangZ08,article,Modeling and Analysis for Workflow Constrained by Resources and Nondetermined Time: An Approach Based on Petri Nets.,,2008,38,802-817,,db/journals/tsmc/tsmca38.html#WangZ08,"IEEE Transactions on Systems, Man, and Cybernetics, Part A",
conf/synasc/PinteaCD06,inproceedings,Combining Meta-Heuristics to Solve the Rook Problem.,SYNASC,2006,,239-243,,db/conf/synasc/synasc2006.html#PinteaCD06,,
conf/secon/PengC06,inproceedings,Dynamic Hybrid Multi Routing Protocol For Ad Hoc Wireless Network.,SECON,2006,,809-816,,db/conf/secon/secon2006.html#PengC06,,
conf/greencom/WuYW13,inproceedings,Review of Digital Watermarking for 2D-Vector Map.,GreenCom/iThings/CPScom,2013,,2098-2101,,db/conf/greencom/greencom2013.html#WuYW13,,
conf/ACISicis/XieMY07,inproceedings,Using Links to Aid Web Classification.,ACIS-ICIS,2007,,981-986,,db/conf/ACISicis/ACISicis2007.html#XieMY07,,
journals/entropy/ZhangLJW14,article,Simulation of Entropy Generation under Stall Conditions in a Centrifugal Fan.,,2014,16,3573-3589,,db/journals/entropy/entropy16.html#ZhangLJW14,Entropy,
conf/drr/RahmanTA03,inproceedings,Exploring a hybrid of support vector machines (SVMs) and a heuristic-based system in classifying web pages.,DRR,2003,,120-127,,db/conf/drr/drr2003.html#RahmanTA03,,
conf/tabletop/Wilson10,inproceedings,Using a depth camera as a touch sensor.,ITS,2010,,69-72,,db/conf/tabletop/its2010.html#Wilson10,,
conf/lsms/WangGL10,inproceedings,A Consensus Protocol for Multi-agent Systems with Double Integrator Model.,LSMS/ICSEE (1),2010,,157-165,,db/conf/lsms/lsms2010-1.html#WangGL10,,
conf/iui/WeckerMMLK14,inproceedings,Visualizing sentiment: do you see what i mean?,IUI Companion,2014,,37-40,,db/conf/iui/iui2014c.html#WeckerMMLK14,,
conf/cbms/Maiorana13,inproceedings,A medical content based image retrieval system with eye tracking relevance feedback.,CBMS,2013,,297-302,,db/conf/cbms/cbms2013.html#Maiorana13,,
conf/wacv/MillerF09,inproceedings,Uniform image and camera access.,WACV,2009,,1-6,,db/conf/wacv/wacv2009.html#MillerF09,,
conf/gecco/Romero-CamperoCCK08,inproceedings,Structure and parameter estimation for cell systems biology models.,GECCO,2008,,331-338,,db/conf/gecco/gecco2008.html#Romero-CamperoCCK08,,
journals/dm/Bang-JensenGH95,article,Weakly Hamiltonian-connected ordinary multipartite tournaments.,,1995,138,63-74,,db/journals/dm/dm138.html#Bang-JensenGH95,Discrete Mathematics,
conf/icpr/HongHT00,inproceedings,Constructing Finite State Machines for Fast Gesture Recognition.,ICPR,2000,,3695-3698,,db/conf/icpr/icpr2000-3.html#HongHT00,,
conf/ijcnn/HippertPS00,inproceedings,Combining Neural Networks and ARIMA Models for Hourly Temperature Forecast.,IJCNN (4),2000,,414-419,,db/conf/ijcnn/ijcnn2000-4.html#HippertPS00,,
journals/dt/Leupers02,article,Compiler Design Issues for Embedded Processors.,,2002,19,51-58,,db/journals/dt/dt19.html#Leupers02,IEEE Design & Test of Computers,
journals/ijguc/MaZ14,article,Bookmarklet-triggered unified literature sharing services in the cloud.,,2014,5,217-226,,db/journals/ijguc/ijguc5.html#MaZ14,IJGUC,
conf/vric/TaylorBCHBWO14,inproceedings,"<i>""Which brew are you going to choose?""</i>: an interactive '<i>tea-decider-er</i>' in a teahouse shop window.",VRIC,2014,,15,,db/conf/vric/vric2014.html#TaylorBCHBWO14,,
conf/icis/WangPYC11,inproceedings,Evolving IT Organizational Identity as a Source of IT-enabled Enterprise Agility in China.,ICIS,2011,,,,db/conf/icis/icis2011.html#WangPYC11,,
conf/ecai/PitaJMTK12,inproceedings,A Robust Approach to Addressing Human Adversaries in Security Games.,ECAI,2012,,660-665,,db/conf/ecai/ecai2012.html#PitaJMTK12,,
conf/nips/HoffmanGTHDGDS14,inproceedings,LSDA: Large Scale Detection through Adaptation.,NIPS,2014,,3536-3544,,db/conf/nips/nips2014.html#HoffmanGTHDGDS14,,
journals/tvlsi/WangHZFLL015,article,Economizing TSV Resources in 3-D Network-on-Chip Design.,,2015,23,493-506,,db/journals/tvlsi/tvlsi23.html#WangHZFLL015,IEEE Trans. VLSI Syst.,
conf/IEEEcloud/HeHYGJ12,inproceedings,QoS-Driven Service Selection for Multi-tenant SaaS.,IEEE CLOUD,2012,,566-573,,db/conf/IEEEcloud/IEEEcloud2012.html#HeHYGJ12,,
conf/icassp/HuTH08,inproceedings,Camera and microphone array for 3D audiovisual face data collection.,ICASSP,2008,,2161-2164,,db/conf/icassp/icassp2008.html#HuTH08,,
conf/cp/BeckDF97,inproceedings,Five Pitfalls of Empirical Scheduling Research.,CP,1997,,390-404,,db/conf/cp/cp97.html#BeckDF97,,
conf/chi/VinesBDVTMO12,inproceedings,Cheque mates: participatory design of digital payments with eighty somethings.,CHI,2012,,1189-1198,,db/conf/chi/chi2012.html#VinesBDVTMO12,,
conf/tei/KinchGPR14,inproceedings,Encounters on a shape-changing bench: exploring atmospheres and social behaviour in situ.,Tangible and Embedded Interaction,2014,,233-240,,db/conf/tei/tei2014.html#KinchGPR14,,
conf/tabletop/RashidQK10,inproceedings,Selecting targets on large display with mobile pointer and touchscreen.,ITS,2010,,285-286,,db/conf/tabletop/its2010.html#RashidQK10,,
conf/sg/KalantariLC14,inproceedings,A New Way to Model Physics-Based Topology Transformations: Splitting MAT.,Smart Graphics,2014,,146-153,,db/conf/sg/sg2014.html#KalantariLC14,,
conf/isbi/LeeB14,inproceedings,Microscopic imaging of cerebral blood flow with optical coherence tomography.,ISBI,2014,,1401-1404,,db/conf/isbi/isbi2014.html#LeeB14,,
conf/fccm/ZhangWL00,inproceedings,Design of a VLIW Compute Accelerator on the Transmogrifier-2.,FCCM,2000,,3-12,,db/conf/fccm/fccm2000.html#ZhangWL00,,
journals/ieeemm/ZhouH02,article,Unifying Keywords and Visual Contents in Image Retrieval.,,2002,9,23-33,,db/journals/ieeemm/ieeemm9.html#ZhouH02,IEEE MultiMedia,
conf/civr/Chang08,inproceedings,Organizing multimedia data socially.,CIVR,2008,,569-570,,db/conf/civr/civr2008.html#Chang08,,
conf/ecoop/SmaragdakisB98,inproceedings,Implementing Layered Designs with Mixin Layers.,ECOOP,1998,,550-570,,db/conf/ecoop/ecoop98.html#SmaragdakisB98,,
journals/dss/BhattacharyaXK11,article,"An ANN-based auditor decision support system using Benford's law.",,2011,50,576-584,,db/journals/dss/dss50.html#BhattacharyaXK11,Decision Support Systems,
conf/sg/LaiWSCL14,inproceedings,A Pattern-Based Tool for Creating Virtual Cinematography in Interactive Storytelling.,Smart Graphics,2014,,121-132,,db/conf/sg/sg2014.html#LaiWSCL14,,
conf/nips/NgJW01,inproceedings,On Spectral Clustering: Analysis and an algorithm.,NIPS,2001,,849-856,,db/conf/nips/nips2001.html#NgJW01,,
conf/qshine/PalSS13,inproceedings,SEP-E (RCH): Enhanced Stable Election Protocol Based on Redundant Cluster Head Selection for HWSNs.,QSHINE,2013,,104-114,,db/conf/qshine/qshine2013.html#PalSS13,,
conf/parle/CarrerasLH94,inproceedings,Analytic Model of a Cache Only Memory Architecture.,PARLE,1994,,336-350,,db/conf/parle/parle94.html#CarrerasLH94,,
conf/securware/LoulouTKJ07,inproceedings,A Formal Approach to prevent Attacks on Mobile Agent Systems.,SECURWARE,2007,,42-47,,db/conf/securware/securware2007.html#LoulouTKJ07,,
conf/ewsn/FreyP09,inproceedings,Dynamic Source Routing versus Greedy Routing in a Testbed Sensor Network Deployment.,EWSN,2009,,86-101,,db/conf/ewsn/ewsn2009.html#FreyP09,,
journals/wpc/CorneanKM11,article,Power Consumption Optimization Strategy for Wireless Networks.,,2011,59,487-498,,db/journals/wpc/wpc59.html#CorneanKM11,Wireless Personal Communications,
journals/aei/PloennigsAHSM11,article,Virtual sensors for estimation of energy consumption and thermal comfort in buildings with underfloor heating.,,2011,25,688-698,,db/journals/aei/aei25.html#PloennigsAHSM11,Advanced Engineering Informatics,
conf/icml/CrawS91,inproceedings,The Flexibility of Speculative Refinement.,ML,1991,,28-32,,db/conf/icml/ml1991.html#CrawS91,,
journals/tsp/HuangMS13,article,Secure Communication Via an Untrusted Non-Regenerative Relay in Fading Channels.,,2013,61,2536-2550,,db/journals/tsp/tsp61.html#HuangMS13,IEEE Transactions on Signal Processing,
conf/nips/MohriM14,inproceedings,Optimal Regret Minimization in Posted-Price Auctions with Strategic Buyers.,NIPS,2014,,1871-1879,,db/conf/nips/nips2014.html#MohriM14,,
conf/csmr/AlsallakhBGM12,inproceedings,Visual Tracing for the Eclipse Java Debugger.,CSMR,2012,,545-548,,db/conf/csmr/csmr2012.html#AlsallakhBGM12,,
journals/sigpro/TraceyMWNN14,article,A constrained optimization approach to combining multiple non-local means denoising estimates.,,2014,103,60-68,,db/journals/sigpro/sigpro103.html#TraceyMWNN14,Signal Processing,
conf/infocom/CaoWZ00a,inproceedings,Rainbow Fair Queueing: Fair Bandwidth Sharing Without Per-Flow State.,INFOCOM,2000,,922-931,,db/conf/infocom/infocom2000-2.html#CaoWZ00a,,
journals/bmcbi/FuJLWYCLXWLWSGQH09,article,Efficient discovery of abundant post-translational modifications and spectral pairs using peptide mass and retention time differences.,,2009,10,,,db/journals/bmcbi/bmcbi10S.html#FuJLWYCLXWLWSGQH09,BMC Bioinformatics,
journals/dss/GaoWXW07,article,An intelligent agent-assisted decision support system for family financial planning.,,2007,44,60-78,,db/journals/dss/dss44.html#GaoWXW07,Decision Support Systems,
conf/vmv/RothPK08,inproceedings,Sampling feature points for contour tracking with graphics hardware.,VMV,2008,,21-30,,db/conf/vmv/vmv2008.html#RothPK08,,
conf/bic-ta/DuSZZ13,inproceedings,An Outlier Detection Method for Robust Manifold Learning.,BIC-TA,2013,,353-360,,db/conf/bic-ta/bic-ta2013.html#DuSZZ13,,
conf/icip/SistaBA95,inproceedings,Fast image search using a multiscale stochastic model.,ICIP,1995,,225-228,,db/conf/icip/icip1995-2.html#SistaBA95,,
conf/apsec/JiangZM07,inproceedings,An Executable UML with OCL-based Action Semantics Language.,APSEC,2007,,302-309,,db/conf/apsec/apsec2007.html#JiangZM07,,
conf/graphicsinterface/MeyerN00,inproceedings,Multiscale Shaders for the Efficient Realistic Rendering of Pine-Trees.,Graphics Interface,2000,,137-144,,db/conf/graphicsinterface/graphicsinterface2000.html#MeyerN00,,
conf/siggraph/GregsonW10,inproceedings,Rapid surface and volume mesh generation from depth-augmented visual hulls.,SIGGRAPH Posters,2010,,,,db/conf/siggraph/siggraph2010posters.html#GregsonW10,,
conf/date/RakossyHTSNO13,inproceedings,Hot-swapping architecture with back-biased testing for mitigation of permanent faults in functional unit array.,DATE,2013,,535-540,,db/conf/date/date2013.html#RakossyHTSNO13,,
conf/gecco/LimaRD08,inproceedings,The node-depth encoding: analysis and application to the bounded-diameter minimum spanning tree problem.,GECCO,2008,,969-976,,db/conf/gecco/gecco2008.html#LimaRD08,,
conf/nips/ChenNS13,inproceedings,A Latent Source Model for Nonparametric Time Series Classification.,NIPS,2013,,1088-1096,,db/conf/nips/nips2013.html#ChenNS13,,
journals/fini/StrangmanZZ09,article,Near-infrared neuroimaging with NinPy.,,2009,2009,,,db/journals/fini/fini2009.html#StrangmanZZ09,Front. Neuroinform.,
journals/tec/StoeanPSD10,article,Multimodal Optimization by Means of a Topological Species Conservation Algorithm.,,2010,14,842-864,,db/journals/tec/tec14.html#StoeanPSD10,IEEE Trans. Evolutionary Computation,
conf/hicss/GaoWXWSY06,inproceedings,Intelligent Decision Support for Family Financial Planning.,HICSS,2006,,,,db/conf/hicss/hicss2006-2.html#GaoWXWSY06,,
journals/cuza/TabircaFT02,article,A Convergence Proof of FGDLS when the Workload is Monotous.,,2002,11,132-141,,db/journals/cuza/cuza11.html#TabircaFT02,Sci. Ann. Cuza Univ.,
conf/mir/CohenSCH03,inproceedings,Semi-supervised learning for facial expression recognition.,Multimedia Information Retrieval,2003,,17-22,,db/conf/mir/mir2003.html#CohenSCH03,,
journals/ijcim/LiM07,article,A simulated annealing-based optimization approach for integrated process planning and scheduling.,,2007,20,80-95,,db/journals/ijcim/ijcim20.html#LiM07,Int. J. Computer Integrated Manufacturing,
conf/cvpr/ChenYZCH05,inproceedings,Illumination Normalization for Face Recognition and Uneven Background Correction Using Total Variation Based Image Models.,CVPR (2),2005,,532-539,,db/conf/cvpr/cvpr2005-2.html#ChenYZCH05,,
conf/vee/TitzerWSC10,inproceedings,Improving compiler-runtime separation with XIR.,VEE,2010,,39-50,,db/conf/vee/vee2010.html#TitzerWSC10,,
journals/fgcs/IslamKLL12,article,Empirical prediction models for adaptive resource provisioning in the cloud.,,2012,28,155-162,,db/journals/fgcs/fgcs28.html#IslamKLL12,Future Generation Comp. Syst.,
journals/jcphy/GudmundssonP13,article,"Improved procedure for the computation of Lamb's coefficients in the physalis method for particle simulation.",,2013,234,44-59,,db/journals/jcphy/jcphy234.html#GudmundssonP13,J. Comput. Physics,
conf/icica/LiuLLL13,inproceedings,Topic-Centric Candidate Priors for Expert Finding Models.,ICICA (1),2013,,253-262,,db/conf/icica/icica2013-1.html#LiuLLL13,,
conf/dms/IpBCK11,inproceedings,"The SAMAL Model for Affective Learning: A multidimensional model incorporating the body, mind and emotion in learning.",DMS,2011,,216-221,,db/conf/dms/dms2011.html#IpBCK11,,
conf/hase/ZhaoWXPPHZ11,inproceedings,A Unifying Approach to Validating Specification-Oriented XML Constraints.,HASE,2011,,33-40,,db/conf/hase/hase2011.html#ZhaoWXPPHZ11,,
conf/mc/NaujoksN14,inproceedings,Specificity and timing of advisory warnings based on cooperative perception.,Mensch & Computer Workshopband,2014,,229-238,,db/conf/mc/mc2014w.html#NaujoksN14,,
journals/dcc/PaulRM08,article,On non-negligible bias of the first output byte of RC4 towards the first three bytes of the secret key.,,2008,49,123-134,,db/journals/dcc/dcc49.html#PaulRM08,Des. Codes Cryptography,
conf/cscwd/YanYR04,inproceedings,Towards Incompletely Specified Process Support in SwinDeW - A Peer-to-Peer Based Workflow System.,CSCWD (Selected papers),2004,,328-338,,db/conf/cscwd/cscwd2004.html#YanYR04,,
conf/ivic/ChungK11,inproceedings,"Reconstruction of 3D Faces Using Face Space Coefficient, Texture Space and Shape Space.",IVIC (2),2011,,114-122,,db/conf/ivic/ivic2011-2.html#ChungK11,,
conf/seke/ZhangYLC06,inproceedings,A Novel Fairness Property of Electronic Commerce Protocols and Its Game-based Formalization.,SEKE,2006,,410-415,,db/conf/seke/seke2006.html#ZhangYLC06,,
conf/ispe/MenzelR03,inproceedings,European joint program in construction IT - early experiences.,ISPE CE,2003,,1199-1205,,db/conf/ispe/ispe2003.html#MenzelR03,,
conf/interspeech/ChenLD14,inproceedings,Voice conversion using generative trained deep neural networks with multiple frame spectral envelopes.,INTERSPEECH,2014,,2313-2317,,db/conf/interspeech/interspeech2014.html#ChenLD14,,
conf/cscwd/MacielD07,inproceedings,WGWSOA: A Service-Oriented Middleware Architecture to support Groupware Interoperability.,CSCWD,2007,,556-561,,db/conf/cscwd/cscwd2007.html#MacielD07,,
conf/cvpr/DuanXTL10,inproceedings,Visual event recognition in videos by learning from web data.,CVPR,2010,,1959-1966,,db/conf/cvpr/cvpr2010.html#DuanXTL10,,
conf/ecai/CoomanBC12,inproceedings,Recent advances in imprecise-probabilistic graphical models.,ECAI,2012,,27-32,,db/conf/ecai/ecai2012.html#CoomanBC12,,
conf/mcam/LuTH07,inproceedings,Interactive Boosting for Image Classification.,MCAM,2007,,315-324,,db/conf/mcam/mcam2007.html#LuTH07,,
conf/wcre/MarxBD10,inproceedings,Computer-Aided Extraction of Software Components.,WCRE,2010,,183-192,,db/conf/wcre/wcre2010.html#MarxBD10,,
journals/bmcbi/CaoWWC14,article,SMOQ: a tool for predicting the absolute residue-specific quality of a single protein model with support vector machines.,,2014,15,120,,db/journals/bmcbi/bmcbi15.html#CaoWWC14,BMC Bioinformatics,
conf/imaging/WoolfeSG03,inproceedings,Optimal Color Spaces for Balancing Digital Color Images.,Color Imaging Conference,2003,,66-70,,db/conf/imaging/cic2003.html#WoolfeSG03,,
conf/hotstorage/LuoTJ14,inproceedings,qNVRAM: quasi Non-Volatile RAM for Low Overhead Persistency Enforcement in Smartphones.,HotStorage,2014,,,,db/conf/hotstorage/hotstorage2014.html#LuoTJ14,,
conf/interspeech/KellySHL14,inproceedings,Effect of long-term ageing on i-vector speaker verification.,INTERSPEECH,2014,,86-90,,db/conf/interspeech/interspeech2014.html#KellySHL14,,
conf/nips/NakajimaSSWK14,inproceedings,Analysis of Variational Bayesian Latent Dirichlet Allocation: Weaker Sparsity Than MAP.,NIPS,2014,,1224-1232,,db/conf/nips/nips2014.html#NakajimaSSWK14,,
conf/sg/CastroAS09,inproceedings,Heuristic-Search-Based Light Positioning According to Irradiance Intervals.,Smart Graphics,2009,,128-139,,db/conf/sg/sg2009.html#CastroAS09,,
conf/icica/Liu10,inproceedings,Comparing Fuzzy Algorithms on Overlapping Communities in Networks.,ICICA (LNCS),2010,,269-276,,db/conf/icica/icica2010.html#Liu10,,
conf/icmcs/LiuZC12,inproceedings,QoS-driven and Fair Downlink Scheduling for Video Streaming over LTE Networks with Deadline and Hard Hand-off.,ICME,2012,,188-193,,db/conf/icmcs/icme2012.html#LiuZC12,,
conf/visualization/TeichmannC98,inproceedings,Surface reconstruction with anisotropic density-scaled alpha shapes.,IEEE Visualization,1998,,67-72,,db/conf/visualization/visualization1998.html#TeichmannC98,,
journals/tvcg/HlawatschSW11,article,Hierarchical Line Integration.,,2011,17,1148-1163,,db/journals/tvcg/tvcg17.html#HlawatschSW11,IEEE Trans. Vis. Comput. Graph.,
conf/visualization/Hanrahan98,inproceedings,"Modern Trompe l'oeil - Keynote.",IEEE Visualization,1998,,15,,db/conf/visualization/visualization1998.html#Hanrahan98,,
journals/prl/PengLTZ06,article,Transformation model estimation of image registration via least square support vector machines.,,2006,27,1397-1404,,db/journals/prl/prl27.html#PengLTZ06,Pattern Recognition Letters,
conf/drr/ChenD03,inproceedings,Optical font recognition of single Chinese character.,DRR,2003,,219-226,,db/conf/drr/drr2003.html#ChenD03,,
conf/interspeech/KollyLD14,inproceedings,Foreign accent recognition based on temporal information contained in lowpass-filtered speech.,INTERSPEECH,2014,,2175-2179,,db/conf/interspeech/interspeech2014.html#KollyLD14,,
conf/gecco/SatoAT08,inproceedings,Local dominance and controlling dominance area of solutions in multi and many objectives EAs.,GECCO (Companion),2008,,1811-1814,,db/conf/gecco/gecco2008c.html#SatoAT08,,
journals/cacm/NotkinHSS87,article,Heterogeneous Computing Environments: Report on the ACM SIGOPS Workshop on Accommodating Heterogeneity.,,1987,30,132-140,,db/journals/cacm/cacm30.html#NotkinHSS87,Commun. ACM,
conf/nossdav/Weihl04,inproceedings,Beyond content delivery: applications to the edge.,NOSSDAV,2004,,1,,db/conf/nossdav/nossdav2004.html#Weihl04,,
conf/cp/Koubarakis96,inproceedings,Tractable Disjunctions of Linear Constraints.,CP,1996,,297-307,,db/conf/cp/cp96.html#Koubarakis96,,
journals/jcm/WuXYJC11,article,A Fuzzy Vault Scheme for Ordered Biometrics.,,2011,6,682-690,,db/journals/jcm/jcm6.html#WuXYJC11,JCM,
conf/icml/Lopez-PazHG13,inproceedings,Gaussian Process Vine Copulas for Multivariate Dependence.,ICML (2),2013,,10-18,,db/conf/icml/icml2013.html#Lopez-PazHG13,,
journals/csur/BustosKSSV05,article,Feature-based similarity search in 3D object databases.,,2005,37,345-387,,db/journals/csur/csur37.html#BustosKSSV05,ACM Comput. Surv.,
conf/ivic/SaforrudinZA11,inproceedings,"Technical Skills in Developing Augmented Reality Application: Teachers' Readiness.",IVIC (2),2011,,360-370,,db/conf/ivic/ivic2011-2.html#SaforrudinZA11,,
journals/agis/ShiWYCPWFZWYXL00,article,Understanding of Natural Disaster Database Design and Compilation of Digital Atlas of Natural Disasters in China.,,2000,6,153-158,,db/journals/agis/agis6.html#ShiWYCPWFZWYXL00,Annals of GIS,
conf/geoinformatics/YaoH14,inproceedings,Automatic extraction method study of road marking lines based on projection of point clouds.,Geoinformatics,2014,,1-4,,db/conf/geoinformatics/geoinformatics2014.html#YaoH14,,
conf/visualization/ViolaGHBPSES05,inproceedings,Illustrative Visualization.,IEEE Visualization,2005,,124,,db/conf/visualization/visualization2005.html#ViolaGHBPSES05,,
conf/nips/PachitariuPPDHS13,inproceedings,Extracting regions of interest from biological images with convolutional sparse block coding.,NIPS,2013,,1745-1753,,db/conf/nips/nips2013.html#PachitariuPPDHS13,,
journals/neuroimage/Roche-LabarbeFRKCDBGF14,article,Somatosensory evoked changes in cerebral oxygen consumption measured non-invasively in premature neonates.,,2014,85,279-286,,db/journals/neuroimage/neuroimage85.html#Roche-LabarbeFRKCDBGF14,NeuroImage,
conf/cscwd/BaoLYWLZZ07,inproceedings,Network Data Collection Formal Analysis Based on Communication Sequential Process.,CSCWD,2007,,42-46,,db/conf/cscwd/cscwd2007.html#BaoLYWLZZ07,,
conf/visualization/KreegerK99,inproceedings,Mixing Translucent Polygons with Volumes.,IEEE Visualization,1999,,191-198,,db/conf/visualization/visualization1999.html#KreegerK99,,
conf/ecai/BenzmullerP14,inproceedings,"Automating Gödel's Ontological Proof of God's Existence with Higher-order Automated Theorem Provers.",ECAI,2014,,93-98,,db/conf/ecai/ecai2014.html#BenzmullerP14,,
conf/ecai/CorreaPR12,inproceedings,When intelligence is just a matter of copying.,ECAI,2012,,276-281,,db/conf/ecai/ecai2012.html#CorreaPR12,,
journals/corr/abs-cs-0601111,article,Localization in Wireless Sensor Grids,,2006,abs/cs/0601111,,,db/journals/corr/corr0601.html#abs-cs-0601111,CoRR,
conf/diagrams/BurchRGW12,inproceedings,"Enriching Indented Pixel Tree Plots with Node-Oriented Quantitative, Categorical, Relational, and Time-Series Data.",Diagrams,2012,,102-116,,db/conf/diagrams/diagrams2012.html#BurchRGW12,,
conf/ivic/BaharumJ13,inproceedings,"Users' Expectation of Web Objects Location: Case Study of ASEAN Countries.",IVIC,2013,,383-395,,db/conf/ivic/ivic2013.html#BaharumJ13,,
conf/asunam/YaoTXL12,inproceedings,Subgraph Extraction for Trust Inference in Social Networks.,ASONAM,2012,,163-170,,db/conf/asunam/asonam2012.html#YaoTXL12,,
